1.0,0.095194412949767715,0.1
1.0,0.099707308399303196,0.10500000000000001
1.0,0.10419769568888082,0.11000000000000001
1.0,0.10866568707841673,0.11500000000000002
1.0,0.11311139426792838,0.12000000000000002
1.0,0.11753492840032687,0.12500000000000003
1.0,0.12193640006419593,0.13000000000000003
1.0,0.1263159192965565,0.13500000000000004
1.0,0.13067359558561775,0.14000000000000004
1.0,0.13500953787351322,0.14500000000000005
1.0,0.13932385455902663,0.15000000000000005
1.0,0.14361665350029951,0.15500000000000005
1.0,0.14788804201752892,0.16000000000000006
1.0,0.15213812689565021,0.16500000000000006
1.0,0.15636701438700695,0.17000000000000007
1.0,0.16057481021400644,0.17500000000000007
1.0,0.16476161957176394,0.18000000000000008
1.0,0.16892754713073077,0.18500000000000008
1.0,0.17307269703931327,0.19000000000000009
1.0,0.1771971729264753,0.1950000000000001
1.0,0.18130107790432848,0.2000000000000001
1.0,0.18538451457071115,0.2050000000000001
1.0,0.18944758501175263,0.2100000000000001
1.0,0.19349039080442554,0.2150000000000001
1.0,0.1975130330190854,0.2200000000000001
1.0,0.20151561222199688,0.22500000000000012
1.0,0.20549822847784882,0.23000000000000012
1.0,0.20946098135225477,0.23500000000000013
1.0,0.21340396991424315,0.24000000000000013
1.0,0.21732729273873308,0.24500000000000013
1.0,0.22123104790899994,0.2500000000000001
1.0,0.22511533301912601,0.2550000000000001
1.0,0.22898024517644167,0.2600000000000001
1.0,0.23282588100395163,0.2650000000000001
1.0,0.23665233664275265,0.27000000000000013
1.0,0.24045970775443415,0.27500000000000013
1.0,0.24424808952347288,0.28000000000000014
1.0,0.24801757665961,0.28500000000000014
1.0,0.25176826340022052,0.29000000000000015
1.0,0.25550024351266809,0.29500000000000015
1.0,0.25921361029664991,0.30000000000000016
1.0,0.26290845658652906,0.30500000000000016
1.0,0.26658487475365533,0.31000000000000016
1.0,0.27024295670867438,0.31500000000000017
1.0,0.27388279390382519,0.3200000000000002
1.0,0.27750447733522798,0.3250000000000002
1.0,0.28110809754515631,0.3300000000000002
1.0,0.28469374462430386,0.3350000000000002
1.0,0.28826150821403396,0.3400000000000002
1.0,0.29181147750862235,0.3450000000000002
1.0,0.29534374125748597,0.3500000000000002
1.0,0.29885838776740292,0.3550000000000002
1.0,0.30235550490471896,0.3600000000000002
1.0,0.30583518009754451,0.3650000000000002
1.0,0.30929750033794068,0.3700000000000002
1.0,0.31274255218409364,0.3750000000000002
1.0,0.31617042176247945,0.3800000000000002
1.0,0.31958119477001556,0.38500000000000023
1.0,0.32297495647620533,0.39000000000000024
1.0,0.32635179172526774,0.39500000000000024
1.0,0.32971178493826026,0.40000000000000024
1.0,0.33305502011518806,0.40500000000000025
1.0,0.33638158083710468,0.41000000000000025
1.0,0.33969155026820108,0.41500000000000026
1.0,0.34298501115788615,0.42000000000000026
