1.0,0.1311,0.02427,0.004854,0.002427,0.0,0.1
1.0,0.1543,0.02412,0.008039,0.001608,0.001613,0.15000000000000002
1.0,0.2381,0.07381,0.02738,0.007143,0.004773,0.2
1.0,0.2849,0.09012,0.02422,0.008721,0.004854,0.25
1.0,0.434,0.2058,0.09876,0.03817,0.02087,0.3
1.0,0.4585,0.2365,0.1215,0.07132,0.04297,0.35
1.0,0.6109,0.4096,0.2735,0.1728,0.1262,0.39999999999999997
1.0,0.7652,0.5721,0.4414,0.3438,0.2756,0.44999999999999996
1.0,0.8387,0.7056,0.6102,0.5286,0.4598,0.49999999999999994
1.0,0.8752,0.7624,0.675,0.5962,0.5317,0.5499999999999999
1.0,0.9156,0.8381,0.7749,0.7043,0.6689,0.6
1.0,0.9488,0.8964,0.8444,0.7943,0.7636,0.65
1.0,0.9676,0.9338,0.8983,0.8685,0.8475,0.7000000000000001
1.0,0.9709,0.9414,0.91,0.8815,0.8643,0.7500000000000001
1.0,0.9771,0.9533,0.9279,0.9054,0.8951,0.8000000000000002
1.0,0.9803,0.9558,0.9314,0.9054,0.9027,0.8500000000000002
1.0,0.99,0.9712,0.9571,0.9427,0.9361,0.9000000000000002
1.0,0.9888,0.9744,0.9615,0.9513,0.9562,0.9500000000000003
1.0,0.9948,0.9859,0.9753,0.9644,0.9647,1.0000000000000002
